2019-10-25 15:54:24,163 [   4340]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-10-25 15:54:24,476 [   4653]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:231, number of extensions:49 
2019-10-25 15:54:24,488 [   4665]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:11 
2019-10-25 15:54:24,534 [   4711]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:43, number of extensions:50 
2019-10-25 15:54:24,535 [   4712]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-10-25 15:54:24,985 [   5162]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:KJSM,Properties,JAVA,HTML,Groovy,CLASS,KNM,XML,DGM File Type,kotlin_builtins,Kotlin 
2019-10-25 15:54:25,196 [   5373]   INFO - plication.impl.ApplicationImpl - 85 application components initialized in 3207ms 
2019-10-25 15:54:25,220 [   5397]   INFO - .intellij.idea.IdeaApplication - App initialization took 6185 ms 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1074 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 371 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 226 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 72 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - CVS loaded 40 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 33 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 31 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 23 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 22 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 21 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 20 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 19 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 17 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 17 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 15 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 14 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 14 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 9 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 8 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 8 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 5 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 3 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 2 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2019-10-25 15:54:25,221 [   5398]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2019-10-25 15:54:25,379 [   5556]   INFO - pl$FileIndexDataInitialization - Initialization done:890 
2019-10-25 15:54:25,482 [   5659]   INFO - exImpl$StubIndexInitialization - Initialization done:103 
2019-10-25 15:54:25,841 [   6018]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false" 
2019-10-25 15:54:25,841 [   6018]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false" 
2019-10-25 15:54:25,862 [   6039]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-10-25 15:54:26,180 [   6357]   INFO - j.ide.ui.OptionsTopHitProvider - 528 ms spent on EDT to cache options in application 
2019-10-25 15:54:26,587 [   6764]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 2589 ms 
2019-10-25 15:54:27,345 [   7522]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 757 ms 
2019-10-25 15:54:27,510 [   7687]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 165 ms 
2019-10-25 15:54:27,514 [   7691]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 3 ms 
2019-10-25 15:54:30,665 [  10842]   INFO - ellij.project.impl.ProjectImpl - 20 project components initialized in 160 ms 
2019-10-25 15:54:41,076 [  21253]   INFO - ellij.project.impl.ProjectImpl - 160 project components initialized in 477 ms 
2019-10-25 15:54:41,077 [  21254]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2019-10-25 15:54:41,262 [  21439]   WARN - rationStore.ComponentStoreImpl - Cannot find virtual file null 
2019-10-25 15:54:41,306 [  21483]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-10-25 15:54:41,415 [  21592]   WARN - j.ui.mac.MacMainFrameDecorator - no url bundle present. 
To use platform protocol handler to open external links specify required protocols in the mac app layout section of the build file
Example: args.urlSchemes = ["your-protocol"] will handle following links: your-protocol://open?file=file&line=line 
2019-10-25 15:54:41,464 [  21641]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-10-25 15:54:42,159 [  22336]   INFO - ntellij.internal.IconsLoadTime - IMG load time: ide_startup=27.78ms, average=0.68ms, median=1.06ms; number of icons: 41 
2019-10-25 15:54:42,159 [  22336]   INFO - ntellij.internal.IconsLoadTime - SVG load time: ide_startup=276.08ms, average=4.45ms, median=6.86ms; number of icons: 62 
2019-10-25 15:54:42,186 [  22363]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@7248e0e2 
2019-10-25 15:54:42,215 [  22392]   INFO - ge.ExternalProjectsDataStorage - Loaded external projects data in 3 millis 
2019-10-25 15:54:42,239 [  22416]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 9ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:42,252 [  22429]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 156ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:42,327 [  22504]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 86ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:42,328 [  22505]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 220 files to update 
2019-10-25 15:54:42,624 [  22801]   INFO - penapi.project.DumbServiceImpl - cancel com.intellij.util.indexing.UnindexedFilesUpdater@7248e0e2 
2019-10-25 15:54:42,762 [  22939]   INFO - tartup.impl.StartupManagerImpl - /private/var/folders/53/m54nhx1s4759pypvtlj0sv_m0000gn/T/test2.tmp/.idea case-sensitivity: expected=false actual=false 
2019-10-25 15:54:42,772 [  22949]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2019-10-25 15:54:42,942 [  23119]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update canceled 
2019-10-25 15:54:42,988 [  23165]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: initial refresh 
2019-10-25 15:54:42,998 [  23175]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.intellij.util.indexing.UnindexedFilesUpdater@58f9f087 
2019-10-25 15:54:42,999 [  23176]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 1ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:43,070 [  23247]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 71ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:43,070 [  23247]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 220 files to update 
2019-10-25 15:54:43,439 [  23616]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 3056 ms 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1592 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1303 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 515 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 259 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 212 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.debugger.streams loaded 129 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 122 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 98 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 94 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - CVS loaded 82 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 67 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 66 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 64 classes 
2019-10-25 15:54:43,439 [  23616]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 64 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 49 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 45 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 38 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 33 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 30 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 27 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 25 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 21 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.terminal loaded 19 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 9 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 9 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 8 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 7 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 4 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - ByteCodeViewer loaded 3 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - TestNG-J loaded 3 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - JUnit loaded 3 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - XSLT-Debugger loaded 2 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - com.lumanu.namespace-sort-plugin loaded 1 classes 
2019-10-25 15:54:43,440 [  23617]   INFO - llij.ide.plugins.PluginManager - com.intellij.configurationScript loaded 1 classes 
2019-10-25 15:54:43,496 [  23673]   WARN - com.intellij.util.xmlb.Binding - no accessors for class org.jetbrains.kotlin.idea.highlighter.KotlinDefaultHighlightingSettingsProvider 
2019-10-25 15:54:44,110 [  24287]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 1040ms; general responsiveness: ok; EDT responsiveness: ok 
2019-10-25 15:54:44,111 [  24288]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2019-10-25 15:54:44,112 [  24289]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/private/var/folders/53/m54nhx1s4759pypvtlj0sv_m0000gn/T/test2.tmp' test2.tmp 
2019-10-25 15:54:44,129 [  24306]   INFO - CompilerWorkspaceConfiguration - Available processors: 12 
2019-10-25 15:54:44,162 [  24339]   INFO - j.ide.ui.OptionsTopHitProvider - 46 ms spent to cache options in project 
2019-10-25 15:54:44,385 [  24562]   INFO - j.ide.ui.OptionsTopHitProvider - 109 ms spent on EDT to cache options in project 
2019-10-25 15:54:44,397 [  24574]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@2cf0228a 
2019-10-25 15:54:44,454 [  24631]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@75e8ce87 
2019-10-25 15:54:44,485 [  24662]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2019-10-25 15:54:44,485 [  24662]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/private/var/folders/53/m54nhx1s4759pypvtlj0sv_m0000gn/T/test2.tmp' test2.tmp 
2019-10-25 15:54:44,496 [  24673]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@4fbb4a3f 
2019-10-25 15:54:44,530 [  24707]   INFO - penapi.project.DumbServiceImpl - updateFinished 
2019-10-25 15:54:44,531 [  24708]   INFO - g.FileBasedIndexProjectHandler - Has changed files: false; project=Project '/private/var/folders/53/m54nhx1s4759pypvtlj0sv_m0000gn/T/test2.tmp' test2.tmp 
2019-10-25 15:55:45,338 [  85515]   INFO - ntellij.internal.IconsLoadTime - SVG load time: total=354.63ms, average=3.55ms, median=5.40ms; number of icons: 100 
2019-10-25 15:55:48,364 [  88541]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-10-25 15:55:48,365 [  88542]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-10-25 15:55:48,365 [  88542]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-10-25 15:55:48,374 [  88551]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-10-25 15:55:48,413 [  88590]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-10-25 15:55:48,414 [  88591]   INFO - Types.impl.FileTypeManagerImpl - FileTypeManager: 4 auto-detected files
Elapsed time on auto-detect: 20 ms 
2019-10-25 15:55:48,417 [  88594]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-10-25 15:55:48,419 [  88596]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-10-25 15:55:48,421 [  88598]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-10-25 15:55:48,422 [  88599]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     35
Total time spent: 427ms
Average duration: 12ms
Median  duration: 1ms
Max     duration: 104ms (it was 'write action (class com.intellij.openapi.projectRoots.impl.DefaultJdkConfigurator$$Lambda$278/215511168)') 
2019-10-25 15:55:48,422 [  88599]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     2045
Total time spent: 58ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 16ms (it was 'Toggle Line Breakpoint action update (class com.intellij.xdebugger.impl.actions.ToggleLineBreakpointAction)') 
2019-10-25 15:55:48,423 [  88600]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 18; ProcessIOExecutorService threads: 6 
2019-10-25 15:55:48,423 [  88600]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-10-25 15:55:48,425 [  88602]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-10-25 21:15:35,115 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
